source,date,count
CKUS010,20/10/22,11
CKUS010,21/10/22,9
CKUS010,22/10/22,15
CKUS010,23/10/22,7
CKUS010,24/10/22,3
CKUS010,26/10/22,11
CKUS010,27/10/22,11
CKUS010,28/10/22,11
CKUS010,29/10/22,13
CKUS010,30/10/22,11
CKUS010,31/10/22,1
CKUS010,02/11/22,11
CKUS010,03/11/22,11
CKUS010,04/11/22,11
CKUS010,05/11/22,13
CKUS010,06/11/22,11
CKUS010,07/11/22,3
CKUS010,09/11/22,13
CKUS010,10/11/22,13
CKUS010,11/11/22,15
CKUS010,12/11/22,13
CKUS010,16/11/22,11
CKUS010,17/11/22,5
CKUS010,18/11/22,13
CKUS010,19/11/22,11
CKUS010,20/11/22,9
CKUS010,21/11/22,1
CKUS010,23/11/22,13
CKUS010,24/11/22,15
CKUS010,25/11/22,13
CKUS010,27/11/22,11
CKUS010,30/11/22,15
CKUS010,01/12/22,11
CKUS010,02/12/22,15
CKUS010,03/12/22,13
CKUS010,04/12/22,9
CKUS010,05/12/22,1
CKUS010,07/12/22,11
CKUS010,08/12/22,7
CKUS010,10/12/22,11
CKUS010,11/12/22,9
CKUS010,12/12/22,3
CKUS010,14/12/22,13
CKUS010,15/12/22,15
CKUS010,16/12/22,9
CKUS010,17/12/22,28
CKUS010,19/12/22,3
CKUS010,21/12/22,15
CKUS010,22/12/22,11
CKUS010,23/12/22,13
CKUS010,24/12/22,9
CKUS010,25/12/22,3
CKUS010,26/12/22,3
CKUS010,27/12/22,13
CKUS010,29/12/22,11
CKUS010,30/12/22,15
CKUS010,31/12/22,15
CKUS010,01/01/23,9
CKUS010,02/01/23,3
CKUS010,04/01/23,3
CKUS010,05/01/23,9
CKUS010,06/01/23,15
CKUS010,07/01/23,13
CKUS010,08/01/23,13
CKUS010,09/01/23,3
CKUS010,11/01/23,11
CKUS010,12/01/23,15
CKUS010,13/01/23,13
CKUS010,14/01/23,15
CKUS010,15/01/23,9
CKUS010,16/01/23,5
CKUS010,18/01/23,11
CKUS010,19/01/23,9
CKUS010,20/01/23,13
CKUS010,21/01/23,13
CKUS010,22/01/23,9
CKUS010,23/01/23,3
CKUS010,25/01/23,13
CKUS010,26/01/23,13
CKUS010,27/01/23,5
CKUS010,28/01/23,9
CKUS010,29/01/23,9
CKUS010,30/01/23,5
CKUS010,01/02/23,15
CKUS010,02/02/23,14
CKUS010,03/02/23,14
CKUS010,04/02/23,14
CKUS010,05/02/23,12
CKUS010,06/02/23,6
CKUS010,08/02/23,12
CKUS010,09/02/23,18
CKUS010,10/02/23,6
CKUS010,11/02/23,12
CKUS010,12/02/23,16
CKUS010,13/02/23,8
CKUS010,15/02/23,16
CKUS010,16/02/23,16
CKUS010,17/02/23,10
CKUS010,18/02/23,12
CKUS010,19/02/23,14
CKUS010,22/02/23,12
CKUS010,23/02/23,12
CKUS010,24/02/23,18
CKUS010,25/02/23,16
CKUS010,26/02/23,12
CKUS010,01/03/23,14
CKUS010,02/03/23,10
CKUS010,03/03/23,12
CKUS010,04/03/23,12
CKUS010,05/03/23,12
CKUS010,06/03/23,6
CKUS010,08/03/23,18
CKUS010,09/03/23,16
CKUS010,10/03/23,16
CKUS010,11/03/23,12
CKUS010,12/03/23,12
CKUS010,13/03/23,8
CKUS010,15/03/23,16
CKUS010,16/03/23,14
CKUS010,17/03/23,16
CKUS010,18/03/23,12
CKUS010,19/03/23,14
CKUS010,20/03/23,1
CKUS010,22/03/23,12
CKUS010,23/03/23,14
CKUS010,24/03/23,14
CKUS010,25/03/23,12
CKUS010,26/03/23,6
CKUS010,29/03/23,12
CKUS010,30/03/23,14
CKUS010,31/03/23,6
CKUS010,01/04/23,18
CKUS010,02/04/23,10
CKUS010,03/04/23,6
CKUS010,05/04/23,14
CKUS010,06/04/23,12
CKUS010,07/04/23,16
CKUS010,08/04/23,16
CKUS010,09/04/23,12
CKUS010,10/04/23,1
CKUS010,12/04/23,12
CKUS010,13/04/23,12
CKUS010,14/04/23,14
CKUS010,15/04/23,12
CKUS010,16/04/23,12
CKUS010,17/04/23,6
CKUS010,20/04/23,18
CKUS010,21/04/23,12
CKUS010,22/04/23,14
CKUS010,23/04/23,10
CKUS010,24/04/23,6
CKUS010,26/04/23,16
CKUS010,27/04/23,12
CKUS010,28/04/23,16
CKUS010,29/04/23,12
CKUS010,30/04/23,12
CKUS010,01/05/23,8
CKUS010,03/05/23,10
CKUS010,04/05/23,10
CKUS010,05/05/23,14
CKUS010,06/05/23,12
CKUS010,07/05/23,10
CKUS010,10/05/23,14
CKUS010,11/05/23,8
CKUS010,12/05/23,16
CKUS010,13/05/23,14
CKUS010,14/05/23,14
CKUS010,15/05/23,1
CKUS010,17/05/23,12
CKUS010,18/05/23,14
CKUS010,19/05/23,14
CKUS010,20/05/23,16
CKUS010,21/05/23,12
CKUS010,22/05/23,1
CKUS010,24/05/23,10
CKUS010,25/05/23,12
CKUS010,26/05/23,10
CKUS010,27/05/23,16
CKUS010,28/05/23,12
CKUS010,29/05/23,6
CKUS010,30/05/23,1
CKUS010,01/06/23,14
CKUS010,02/06/23,14
CKUS010,03/06/23,14
CKUS010,04/06/23,14
CKUS010,05/06/23,8
CKUS010,07/06/23,16
CKUS010,08/06/23,12
CKUS010,09/06/23,12
CKUS010,10/06/23,14
CKUS010,11/06/23,10
CKUS010,12/06/23,6
CKUS010,14/06/23,10
CKUS010,15/06/23,12
CKUS010,16/06/23,16
CKUS010,17/06/23,18
CKUS010,18/06/23,14
CKUS010,21/06/23,6
CKUS010,22/06/23,12
CKUS010,23/06/23,10
CKUS010,24/06/23,12
CKUS010,25/06/23,16
CKUS010,26/06/23,8
CKUS010,28/06/23,18
CKUS010,29/06/23,18
CKUS010,30/06/23,16
CKUS010,01/07/23,18
CKUS010,02/07/23,12
CKUS010,03/07/23,12
CKUS010,04/07/23,8
CKUS010,05/07/23,18
CKUS010,06/07/23,12
CKUS010,07/07/23,14
CKUS010,08/07/23,14
CKUS010,09/07/23,14
CKUS010,10/07/23,6
CKUS010,12/07/23,10
CKUS010,13/07/23,14
CKUS010,14/07/23,6
CKUS010,15/07/23,14
CKUS010,16/07/23,14
CKUS010,17/07/23,1
CKUS010,19/07/23,18
CKUS010,20/07/23,14
CKUS010,21/07/23,16
CKUS010,22/07/23,16
CKUS010,23/07/23,16
CKUS010,25/07/23,6
CKUS010,26/07/23,12
CKUS010,27/07/23,12
CKUS010,28/07/23,16
CKUS010,29/07/23,16
CKUS010,30/07/23,14
CKUS010,02/08/23,10
CKUS010,04/08/23,18
CKUS010,05/08/23,10
CKUS010,06/08/23,16
CKUS010,09/08/23,18
CKUS010,10/08/23,10
CKUS010,11/08/23,8
CKUS010,12/08/23,12
CKUS010,13/08/23,14
CKUS010,16/08/23,18
CKUS010,17/08/23,12
CKUS010,18/08/23,8
CKUS010,19/08/23,14
CKUS010,20/08/23,16
CKUS010,21/08/23,8
CKUS010,23/08/23,18
CKUS010,24/08/23,12
CKUS010,25/08/23,16
CKUS010,26/08/23,14
CKUS010,27/08/23,12
CKUS010,30/08/23,16
CKUS010,31/08/23,12
CKUS010,01/09/23,18
CKUS010,02/09/23,14
CKUS010,03/09/23,14
CKUS010,06/09/23,16
CKUS010,07/09/23,14
CKUS010,08/09/23,14
CLAIM,01/01/21,10957
CLAIM,02/01/21,8473
CLAIM,03/01/21,8162
CLAIM,04/01/21,4056
CLAIM,05/01/21,12170
CLAIM,06/01/21,8790
CLAIM,07/01/21,8458
CLAIM,08/01/21,10197
CLAIM,09/01/21,9146
CLAIM,10/01/21,7750
CLAIM,11/01/21,7188
CLAIM,12/01/21,9919
CLAIM,13/01/21,9404
CLAIM,14/01/21,6379
CLAIM,15/01/21,6919
CLAIM,16/01/21,3565
CLAIM,17/01/21,6902
CLAIM,18/01/21,5955
CLAIM,19/01/21,5806
CLAIM,20/01/21,7205
CLAIM,21/01/21,7741
CLAIM,22/01/21,7833
CLAIM,23/01/21,3744
CLAIM,24/01/21,11648
CLAIM,25/01/21,4779
CLAIM,26/01/21,11806
CLAIM,27/01/21,8755
CLAIM,28/01/21,4924
CLAIM,29/01/21,2973
CLAIM,30/01/21,14940
CLAIM,31/01/21,1642
CLAIM,01/02/21,18275
CLAIM,02/02/21,8806
CLAIM,03/02/21,12509
CLAIM,04/02/21,7856
CLAIM,05/02/21,2175
CLAIM,06/02/21,2174
CLAIM,07/02/21,13535
CLAIM,08/02/21,5328
CLAIM,09/02/21,14167
CLAIM,10/02/21,10071
CLAIM,11/02/21,5345
CLAIM,12/02/21,6274
CLAIM,13/02/21,5178
CLAIM,14/02/21,14171
CLAIM,15/02/21,8191
CLAIM,16/02/21,7874
CLAIM,17/02/21,5270
CLAIM,18/02/21,8673
CLAIM,19/02/21,8672
CLAIM,20/02/21,9706
CLAIM,21/02/21,5720
CLAIM,22/02/21,9103
CLAIM,23/02/21,2473
CLAIM,24/02/21,3654
CLAIM,25/02/21,5261
CLAIM,26/02/21,6354
CLAIM,27/02/21,21323
CLAIM,28/02/21,8536
CLAIM,01/03/21,7266
CLAIM,02/03/21,7685
CLAIM,03/03/21,7693
CLAIM,04/03/21,7571
CLAIM,05/03/21,7467
CLAIM,06/03/21,7784
CLAIM,07/03/21,7021
CLAIM,08/03/21,6752
CLAIM,10/03/21,14192
CLAIM,11/03/21,7637
CLAIM,12/03/21,8184
CLAIM,13/03/21,7499
CLAIM,14/03/21,6974
CLAIM,15/03/21,6537
CLAIM,16/03/21,7461
CLAIM,17/03/21,7466
CLAIM,18/03/21,7408
CLAIM,20/03/21,13669
CLAIM,21/03/21,8259
CLAIM,22/03/21,5746
CLAIM,23/03/21,8202
CLAIM,24/03/21,7389
CLAIM,25/03/21,220
CLAIM,26/03/21,2011
CLAIM,28/03/21,8050
CLAIM,29/03/21,15170
CLAIM,30/03/21,12878
CLAIM,31/03/21,7525
CLAIM,01/04/21,7397
CLAIM,02/04/21,4296
CLAIM,03/04/21,9754
CLAIM,04/04/21,6780
CLAIM,05/04/21,6229
CLAIM,06/04/21,4325
CLAIM,07/04/21,2673
CLAIM,08/04/21,6113
CLAIM,09/04/21,3251
CLAIM,10/04/21,2649
CLAIM,11/04/21,13172
CLAIM,12/04/21,16142
CLAIM,13/04/21,7659
CLAIM,14/04/21,4116
CLAIM,15/04/21,8603
CLAIM,16/04/21,9378
CLAIM,19/04/21,21753
CLAIM,20/04/21,3078
CLAIM,21/04/21,13974
CLAIM,22/04/21,7590
CLAIM,23/04/21,6953
CLAIM,25/04/21,13598
CLAIM,26/04/21,1089
CLAIM,27/04/21,126
CLAIM,28/04/21,12409
CLAIM,29/04/21,5949
CLAIM,30/04/21,5089
CLAIM,01/05/21,1027
CLAIM,02/05/21,695
CLAIM,03/05/21,11057
CLAIM,04/05/21,7500
CLAIM,05/05/21,4434
CLAIM,06/05/21,2709
CLAIM,07/05/21,17178
CLAIM,08/05/21,7300
CLAIM,09/05/21,6935
CLAIM,10/05/21,6437
CLAIM,11/05/21,7654
CLAIM,12/05/21,7473
CLAIM,13/05/21,7448
CLAIM,14/05/21,6715
CLAIM,15/05/21,8077
CLAIM,16/05/21,8332
CLAIM,17/05/21,6597
CLAIM,18/05/21,7363
CLAIM,19/05/21,7853
CLAIM,20/05/21,7470
CLAIM,21/05/21,7447
CLAIM,22/05/21,7266
CLAIM,23/05/21,6878
CLAIM,24/05/21,6691
CLAIM,25/05/21,7633
CLAIM,26/05/21,7617
CLAIM,27/05/21,7483
CLAIM,28/05/21,7427
CLAIM,29/05/21,313
CLAIM,30/05/21,12982
CLAIM,31/05/21,6757
CLAIM,01/06/21,7494
CLAIM,02/06/21,7734
CLAIM,03/06/21,7597
CLAIM,04/06/21,7503
CLAIM,05/06/21,7248
CLAIM,06/06/21,6967
CLAIM,07/06/21,6703
CLAIM,08/06/21,7682
CLAIM,09/06/21,7630
CLAIM,10/06/21,7407
CLAIM,11/06/21,7560
CLAIM,12/06/21,7437
CLAIM,13/06/21,6832
CLAIM,14/06/21,6671
CLAIM,15/06/21,195
CLAIM,16/06/21,13726
CLAIM,17/06/21,7426
CLAIM,18/06/21,7535
CLAIM,19/06/21,7484
CLAIM,20/06/21,6901
CLAIM,21/06/21,6616
CLAIM,22/06/21,7307
CLAIM,23/06/21,8158
CLAIM,24/06/21,7567
CLAIM,25/06/21,7559
CLAIM,26/06/21,778
CLAIM,27/06/21,12630
CLAIM,28/06/21,6721
CLAIM,29/06/21,7611
CLAIM,30/06/21,7556
CLAIM,01/07/21,7479
CLAIM,02/07/21,7570
CLAIM,03/07/21,7510
CLAIM,04/07/21,7004
CLAIM,05/07/21,6561
CLAIM,06/07/21,7616
CLAIM,07/07/21,7556
CLAIM,08/07/21,7439
CLAIM,09/07/21,7550
CLAIM,10/07/21,7470
CLAIM,12/07/21,13515
CLAIM,13/07/21,7631
CLAIM,14/07/21,7616
CLAIM,15/07/21,7449
CLAIM,16/07/21,7487
CLAIM,17/07/21,7455
CLAIM,18/07/21,6901
CLAIM,19/07/21,6701
CLAIM,20/07/21,4310
CLAIM,21/07/21,3333
CLAIM,22/07/21,1744
CLAIM,23/07/21,7456
CLAIM,24/07/21,10761
CLAIM,25/07/21,7491
CLAIM,26/07/21,9510
CLAIM,27/07/21,3120
CLAIM,28/07/21,13827
CLAIM,29/07/21,7430
CLAIM,30/07/21,7595
CLAIM,31/07/21,891
CLAIM,01/08/21,12527
CLAIM,02/08/21,6584
CLAIM,03/08/21,7644
CLAIM,04/08/21,7476
CLAIM,05/08/21,7464
CLAIM,06/08/21,7475
CLAIM,07/08/21,7418
CLAIM,08/08/21,1757
CLAIM,09/08/21,10855
CLAIM,17/08/21,23502
CLAIM,18/08/21,30108
CLAIM,19/08/21,9977
CLAIM,20/08/21,7506
CLAIM,21/08/21,7382
CLAIM,22/08/21,6907
CLAIM,23/08/21,6541
CLAIM,24/08/21,7631
CLAIM,25/08/21,5779
CLAIM,26/08/21,9235
CLAIM,27/08/21,7451
CLAIM,28/08/21,321
CLAIM,29/08/21,12692
CLAIM,30/08/21,6390
CLAIM,31/08/21,7483
CLAIM,01/09/21,7412
CLAIM,02/09/21,7414
CLAIM,03/09/21,7460
CLAIM,04/09/21,7348
CLAIM,05/09/21,6884
CLAIM,06/09/21,6619
CLAIM,07/09/21,7677
CLAIM,08/09/21,7615
CLAIM,09/09/21,7566
CLAIM,10/09/21,7480
CLAIM,11/09/21,7410
CLAIM,12/09/21,6854
CLAIM,13/09/21,6607
CLAIM,14/09/21,7660
CLAIM,15/09/21,7666
CLAIM,16/09/21,4980
CLAIM,17/09/21,9631
CLAIM,19/09/21,16953
CLAIM,20/09/21,7221
CLAIM,21/09/21,7703
CLAIM,22/09/21,2975
CLAIM,23/09/21,11273
CLAIM,24/09/21,7595
CLAIM,25/09/21,2185
CLAIM,26/09/21,11353
CLAIM,27/09/21,6696
CLAIM,28/09/21,8437
CLAIM,29/09/21,7387
CLAIM,30/09/21,7591
CLAIM,01/10/21,7598
CLAIM,02/10/21,300
CLAIM,03/10/21,9529
CLAIM,04/10/21,10147
CLAIM,05/10/21,7866
CLAIM,06/10/21,7731
CLAIM,07/10/21,7605
CLAIM,08/10/21,7573
CLAIM,09/10/21,7524
CLAIM,10/10/21,6933
CLAIM,11/10/21,6789
CLAIM,12/10/21,7690
CLAIM,13/10/21,7671
CLAIM,14/10/21,7466
CLAIM,15/10/21,7528
CLAIM,16/10/21,7447
CLAIM,17/10/21,7041
CLAIM,18/10/21,6681
CLAIM,19/10/21,7624
CLAIM,20/10/21,7732
CLAIM,21/10/21,7483
CLAIM,22/10/21,4396
CLAIM,23/10/21,10139
CLAIM,24/10/21,6981
CLAIM,25/10/21,6606
CLAIM,26/10/21,7791
CLAIM,27/10/21,7726
CLAIM,28/10/21,7677
CLAIM,29/10/21,7605
CLAIM,30/10/21,294
CLAIM,31/10/21,9445
CLAIM,01/11/21,9784
CLAIM,02/11/21,7604
CLAIM,03/11/21,5659
CLAIM,04/11/21,9051
CLAIM,05/11/21,7463
CLAIM,06/11/21,7476
CLAIM,07/11/21,6940
CLAIM,08/11/21,6683
CLAIM,09/11/21,7712
CLAIM,10/11/21,7836
CLAIM,11/11/21,7542
CLAIM,12/11/21,7598
CLAIM,13/11/21,7648
CLAIM,14/11/21,6949
CLAIM,15/11/21,6632
CLAIM,16/11/21,7692
CLAIM,17/11/21,7731
CLAIM,18/11/21,7629
CLAIM,19/11/21,7713
CLAIM,20/11/21,7613
CLAIM,21/11/21,7214
CLAIM,22/11/21,7025
CLAIM,23/11/21,7882
CLAIM,24/11/21,7908
CLAIM,25/11/21,7988
CLAIM,26/11/21,347
CLAIM,27/11/21,7529
CLAIM,28/11/21,7268
CLAIM,29/11/21,6822
CLAIM,30/11/21,7794
CLAIM,01/12/21,7772
CLAIM,02/12/21,7720
CLAIM,03/12/21,7761
CLAIM,04/12/21,7664
CLAIM,05/12/21,7022
CLAIM,06/12/21,6717
CLAIM,07/12/21,7780
CLAIM,08/12/21,7735
CLAIM,09/12/21,7594
CLAIM,10/12/21,7759
CLAIM,11/12/21,813
CLAIM,12/12/21,9049
CLAIM,13/12/21,10351
CLAIM,14/12/21,7819
CLAIM,15/12/21,7752
CLAIM,16/12/21,7585
CLAIM,17/12/21,7715
CLAIM,18/12/21,7562
CLAIM,19/12/21,3218
CLAIM,20/12/21,10558
CLAIM,21/12/21,7661
CLAIM,22/12/21,7656
CLAIM,23/12/21,7632
CLAIM,24/12/21,7552
CLAIM,25/12/21,6946
CLAIM,26/12/21,34
CLAIM,27/12/21,6659
CLAIM,28/12/21,7764
CLAIM,29/12/21,7727
CLAIM,30/12/21,7715
CLAIM,31/12/21,7677
CLAIM,01/01/22,7516
CLAIM,02/01/22,6670
CLAIM,03/01/22,6459
CLAIM,04/01/22,7543
CLAIM,05/01/22,7631
CLAIM,06/01/22,7399
CLAIM,07/01/22,7433
CLAIM,08/01/22,7405
CLAIM,09/01/22,6933
CLAIM,10/01/22,6614
CLAIM,11/01/22,7699
CLAIM,12/01/22,7657
CLAIM,13/01/22,7758
CLAIM,14/01/22,7630
CLAIM,15/01/22,7511
CLAIM,16/01/22,7080
CLAIM,17/01/22,6383
CLAIM,18/01/22,7586
CLAIM,19/01/22,7691
CLAIM,20/01/22,7485
CLAIM,21/01/22,7599
CLAIM,22/01/22,711
CLAIM,23/01/22,9821
CLAIM,24/01/22,9166
CLAIM,25/01/22,7537
CLAIM,26/01/22,7413
CLAIM,27/01/22,18346
CLAIM,28/01/22,10346
CLAIM,29/01/22,6375
CLAIM,30/01/22,4895
CLAIM,31/01/22,2119
CLAIM,01/02/22,31608
CLAIM,02/02/22,4701
CLAIM,03/02/22,7399
CLAIM,04/02/22,5638
CLAIM,05/02/22,8457
CLAIM,06/02/22,4514
CLAIM,07/02/22,2036
CLAIM,08/02/22,7062
CLAIM,09/02/22,10219
CLAIM,10/02/22,10586
CLAIM,11/02/22,11849
CLAIM,12/02/22,7697
CLAIM,13/02/22,7215
CLAIM,14/02/22,6785
CLAIM,15/02/22,7873
CLAIM,16/02/22,7765
CLAIM,17/02/22,7742
CLAIM,18/02/22,7640
CLAIM,19/02/22,7565
CLAIM,20/02/22,7130
CLAIM,21/02/22,6824
CLAIM,22/02/22,7802
CLAIM,23/02/22,7729
CLAIM,24/02/22,7513
CLAIM,25/02/22,7390
CLAIM,26/02/22,1768
CLAIM,27/02/22,11860
CLAIM,28/02/22,16217
CLAIM,01/03/22,8911
CLAIM,02/03/22,8646
CLAIM,03/03/22,9401
CLAIM,04/03/22,7750
CLAIM,05/03/22,7733
CLAIM,06/03/22,7279
CLAIM,07/03/22,6953
CLAIM,08/03/22,7928
CLAIM,09/03/22,7945
CLAIM,10/03/22,7728
CLAIM,11/03/22,7735
CLAIM,12/03/22,7638
CLAIM,13/03/22,7199
CLAIM,14/03/22,6760
CLAIM,15/03/22,7315
CLAIM,16/03/22,8078
CLAIM,17/03/22,7644
CLAIM,18/03/22,7648
CLAIM,19/03/22,7551
CLAIM,20/03/22,7278
CLAIM,21/03/22,1202
CLAIM,22/03/22,2
CLAIM,23/03/22,2873
CLAIM,24/03/22,12311
CLAIM,25/03/22,2408
CLAIM,26/03/22,11480
CLAIM,27/03/22,17104
CLAIM,28/03/22,5745
CLAIM,29/03/22,8778
CLAIM,30/03/22,2032
CLAIM,31/03/22,12261
CLAIM,01/04/22,5031
CLAIM,02/04/22,9794
CLAIM,03/04/22,7180
CLAIM,04/04/22,6888
CLAIM,05/04/22,7607
CLAIM,06/04/22,4884
CLAIM,07/04/22,3808
CLAIM,08/04/22,13380
CLAIM,09/04/22,7669
CLAIM,10/04/22,7178
CLAIM,11/04/22,6907
CLAIM,12/04/22,7404
CLAIM,13/04/22,8103
CLAIM,14/04/22,7680
CLAIM,15/04/22,7708
CLAIM,16/04/22,7499
CLAIM,17/04/22,7200
CLAIM,18/04/22,5946
CLAIM,19/04/22,8294
CLAIM,20/04/22,7695
CLAIM,21/04/22,7785
CLAIM,22/04/22,7745
CLAIM,23/04/22,7660
CLAIM,24/04/22,7099
CLAIM,25/04/22,6866
CLAIM,26/04/22,7394
CLAIM,27/04/22,8105
CLAIM,28/04/22,7561
CLAIM,29/04/22,7617
CLAIM,01/05/22,15012
CLAIM,02/05/22,6916
CLAIM,03/05/22,7882
CLAIM,04/05/22,231
CLAIM,05/05/22,13780
CLAIM,06/05/22,7672
CLAIM,07/05/22,7588
CLAIM,08/05/22,7188
CLAIM,09/05/22,6779
CLAIM,10/05/22,6869
CLAIM,11/05/22,8979
CLAIM,12/05/22,7831
CLAIM,13/05/22,8248
CLAIM,15/05/22,14198
CLAIM,16/05/22,6829
CLAIM,17/05/22,7881
CLAIM,18/05/22,3004
CLAIM,19/05/22,11747
CLAIM,20/05/22,7826
CLAIM,21/05/22,7623
CLAIM,22/05/22,7098
CLAIM,23/05/22,8012
CLAIM,24/05/22,9076
CLAIM,25/05/22,7114
CLAIM,26/05/22,7473
CLAIM,27/05/22,7680
CLAIM,28/05/22,7749
CLAIM,29/05/22,7034
CLAIM,30/05/22,7705
CLAIM,31/05/22,7875
CLAIM,01/06/22,7858
CLAIM,02/06/22,7668
CLAIM,03/06/22,7645
CLAIM,04/06/22,7895
CLAIM,05/06/22,7266
CLAIM,06/06/22,7031
CLAIM,07/06/22,7874
CLAIM,08/06/22,460
CLAIM,09/06/22,6457
CLAIM,10/06/22,7307
CLAIM,11/06/22,8212
CLAIM,12/06/22,13101
CLAIM,13/06/22,6911
CLAIM,14/06/22,7970
CLAIM,15/06/22,8208
CLAIM,16/06/22,955
CLAIM,17/06/22,7406
CLAIM,18/06/22,5833
CLAIM,19/06/22,7148
CLAIM,20/06/22,6541
CLAIM,21/06/22,7268
CLAIM,22/06/22,8530
CLAIM,23/06/22,5270
CLAIM,24/06/22,8472
CLAIM,25/06/22,5718
CLAIM,26/06/22,8169
CLAIM,27/06/22,12417
CLAIM,28/06/22,8253
CLAIM,29/06/22,12
CLAIM,30/06/22,14057
CLAIM,01/07/22,7812
CLAIM,02/07/22,7683
CLAIM,04/07/22,7259
CLAIM,05/07/22,5915
CLAIM,06/07/22,14259
CLAIM,07/07/22,7788
CLAIM,08/07/22,7599
CLAIM,09/07/22,1343
CLAIM,10/07/22,12806
CLAIM,11/07/22,7185
CLAIM,12/07/22,7923
CLAIM,13/07/22,8022
CLAIM,14/07/22,7886
CLAIM,15/07/22,7911
CLAIM,16/07/22,7736
CLAIM,17/07/22,7389
CLAIM,18/07/22,7607
CLAIM,19/07/22,7959
CLAIM,20/07/22,19392
CLAIM,21/07/22,9121
CLAIM,22/07/22,6911
CLAIM,23/07/22,8726
CLAIM,24/07/22,7461
CLAIM,25/07/22,7042
CLAIM,26/07/22,7815
CLAIM,27/07/22,7983
CLAIM,28/07/22,7695
CLAIM,29/07/22,7850
CLAIM,30/07/22,7803
CLAIM,31/07/22,7494
CLAIM,01/08/22,7317
CLAIM,02/08/22,8025
CLAIM,03/08/22,8050
CLAIM,04/08/22,7772
CLAIM,05/08/22,7796
CLAIM,06/08/22,7789
CLAIM,07/08/22,7447
CLAIM,08/08/22,7193
CLAIM,09/08/22,7854
CLAIM,10/08/22,7776
CLAIM,11/08/22,8023
CLAIM,12/08/22,7921
CLAIM,13/08/22,417
CLAIM,14/08/22,8875
CLAIM,15/08/22,4533
CLAIM,16/08/22,13571
CLAIM,17/08/22,7040
CLAIM,18/08/22,8865
CLAIM,19/08/22,7781
CLAIM,20/08/22,8000
CLAIM,21/08/22,1046
CLAIM,22/08/22,13916
CLAIM,23/08/22,7946
CLAIM,24/08/22,32
CLAIM,25/08/22,7813
CLAIM,26/08/22,6467
CLAIM,27/08/22,6774
CLAIM,28/08/22,7363
CLAIM,29/08/22,9175
CLAIM,30/08/22,12313
CLAIM,31/08/22,7978
CLAIM,01/09/22,7915
CLAIM,02/09/22,7991
CLAIM,03/09/22,8082
CLAIM,04/09/22,7625
CLAIM,05/09/22,7519
CLAIM,06/09/22,6532
CLAIM,07/09/22,9547
CLAIM,08/09/22,8089
CLAIM,09/09/22,3536
CLAIM,10/09/22,9375
CLAIM,11/09/22,9722
CLAIM,12/09/22,7449
CLAIM,13/09/22,8250
CLAIM,14/09/22,8216
CLAIM,15/09/22,8074
CLAIM,16/09/22,8065
CLAIM,17/09/22,8098
CLAIM,18/09/22,7825
CLAIM,19/09/22,7429
CLAIM,20/09/22,8068
CLAIM,21/09/22,8244
CLAIM,22/09/22,8094
CLAIM,23/09/22,8194
CLAIM,24/09/22,8056
CLAIM,25/09/22,7889
CLAIM,26/09/22,7633
CLAIM,27/09/22,8226
CLAIM,28/09/22,8222
CLAIM,29/09/22,7901
CLAIM,30/09/22,7875
CLAIM,01/10/22,7957
CLAIM,02/10/22,7674
CLAIM,03/10/22,7465
CLAIM,04/10/22,8156
CLAIM,05/10/22,8184
CLAIM,06/10/22,8056
CLAIM,07/10/22,8455
CLAIM,08/10/22,7917
CLAIM,09/10/22,7675
CLAIM,10/10/22,7525
CLAIM,11/10/22,8313
CLAIM,12/10/22,8239
CLAIM,13/10/22,5842
CLAIM,20/10/22,4338
CLAIM,21/10/22,21929
CLAIM,22/10/22,28210
CLAIM,23/10/22,14214
CLAIM,24/10/22,7678
CLAIM,25/10/22,7969
CLAIM,26/10/22,341
CLAIM,27/10/22,14649
CLAIM,28/10/22,8234
CLAIM,29/10/22,8021
CLAIM,30/10/22,7709
CLAIM,31/10/22,7572
CLAIM,01/11/22,7354
CLAIM,02/11/22,7987
CLAIM,03/11/22,8163
CLAIM,04/11/22,8180
CLAIM,05/11/22,8273
CLAIM,06/11/22,7639
CLAIM,07/11/22,7705
CLAIM,08/11/22,8480
CLAIM,09/11/22,7599
CLAIM,10/11/22,9109
CLAIM,11/11/22,8383
CLAIM,12/11/22,8415
CLAIM,13/11/22,8167
CLAIM,14/11/22,7848
CLAIM,15/11/22,7468
CLAIM,16/11/22,9519
CLAIM,17/11/22,9006
CLAIM,18/11/22,8509
CLAIM,19/11/22,8347
CLAIM,20/11/22,8247
CLAIM,21/11/22,8215
CLAIM,22/11/22,8501
CLAIM,23/11/22,7442
CLAIM,24/11/22,10181
CLAIM,25/11/22,538
CLAIM,26/11/22,8405
CLAIM,27/11/22,8235
CLAIM,28/11/22,7987
CLAIM,29/11/22,7781
CLAIM,30/11/22,9284
CLAIM,01/12/22,8603
CLAIM,02/12/22,8491
CLAIM,03/12/22,8411
CLAIM,04/12/22,8065
CLAIM,05/12/22,7832
CLAIM,06/12/22,8636
CLAIM,07/12/22,8671
CLAIM,08/12/22,8359
CLAIM,09/12/22,8546
CLAIM,10/12/22,8601
CLAIM,11/12/22,8134
CLAIM,12/12/22,7764
CLAIM,13/12/22,10594
CLAIM,14/12/22,10731
CLAIM,15/12/22,288
